masked_customer_id,highbrow_wines_prediction,prediction_probability
369020,0,0.000
369024,0,0.001
369035,0,0.000
369037,0,0.024
369061,0,0.011
369063,0,0.004
369092,0,0.000
369099,0,0.000
369104,0,0.003
369108,1,0.760
369110,0,0.075
369150,0,0.135
369155,0,0.078
369187,0,0.000
369204,0,0.005
369232,0,0.005
369290,0,0.000
369295,0,0.000
369301,0,0.000
369304,1,0.982
369314,0,0.031
369323,1,0.893
369342,0,0.000
369347,0,0.000
369349,0,0.008
369355,0,0.022
369360,0,0.090
369371,0,0.005
369374,0,0.009
369389,0,0.026
369392,0,0.001
369467,0,0.005
369479,0,0.006
369485,0,0.023
369519,0,0.001
369536,0,0.040
369720,0,0.001
369775,0,0.000
369785,0,0.001
369805,0,0.017
369856,0,0.000
369867,1,0.991
369875,1,0.818
369898,0,0.004
369921,0,0.090
369942,0,0.092
370006,0,0.010
370097,0,0.009
370145,1,0.924
370181,0,0.006
370189,0,0.272
370200,0,0.012
370201,0,0.006
370206,0,0.006
370237,0,0.001
370247,0,0.001
370285,0,0.115
370304,1,0.593
370331,0,0.014
370350,0,0.003
370364,0,0.032
370371,1,0.998
370384,0,0.001
370406,0,0.002
370426,0,0.446
370430,0,0.009
370458,0,0.038
370486,0,0.241
370500,0,0.002
370544,0,0.003
370563,0,0.115
370584,0,0.376
370587,0,0.033
370602,0,0.002
370626,0,0.008
370665,1,0.971
370676,0,0.012
370715,0,0.006
370716,0,0.006
370719,1,0.830
370728,0,0.002
370747,0,0.089
370783,0,0.036
370791,0,0.099
370797,0,0.048
370813,0,0.348
370834,0,0.000
370858,0,0.007
370865,1,0.583
370877,0,0.046
370926,0,0.147
370932,0,0.021
370952,0,0.181
370969,0,0.006
371036,0,0.131
371051,0,0.372
371054,0,0.404
371072,0,0.084
371098,0,0.004
371128,0,0.003
371132,0,0.000
371143,1,0.977
371214,1,0.602
371235,0,0.002
371254,0,0.033
371257,0,0.014
371262,0,0.000
371313,1,0.752
371326,0,0.012
371333,1,0.978
371352,0,0.079
371357,0,0.492
371363,1,0.918
371366,0,0.003
371400,0,0.002
371409,1,0.662
371476,0,0.000
371489,0,0.079
371496,0,0.028
371545,0,0.259
371564,0,0.022
371588,0,0.065
371605,0,0.125
371637,0,0.020
371659,0,0.009
371661,0,0.368
371702,0,0.028
371716,1,0.633
371746,0,0.003
371749,0,0.009
371776,0,0.269
371800,1,0.925
371848,0,0.014
371871,0,0.450
371876,0,0.001
371882,0,0.019
371902,0,0.043
371951,0,0.000
371965,0,0.000
371975,1,0.964
372001,1,0.981
372010,0,0.000
372013,0,0.049
372109,0,0.007
372166,0,0.008
372184,0,0.002
372256,0,0.023
372260,0,0.018
372265,0,0.001
372267,0,0.042
372278,0,0.000
372327,0,0.008
372335,0,0.002
372338,0,0.000
372392,0,0.002
372399,0,0.001
372408,0,0.221
372417,0,0.001
372431,0,0.002
372457,0,0.000
372461,0,0.002
372464,0,0.004
372511,0,0.007
372534,0,0.000
372537,0,0.002
372569,0,0.005
372574,0,0.028
372575,0,0.013
372595,0,0.001
372625,0,0.021
372640,0,0.002
372642,0,0.052
372651,1,0.512
372660,1,0.505
372680,0,0.016
372684,0,0.149
372696,0,0.010
372735,0,0.000
372760,0,0.004
372765,0,0.000
372771,0,0.031
372809,0,0.022
372812,0,0.216
372817,0,0.015
372819,0,0.047
372833,0,0.005
372882,0,0.002
372903,0,0.000
373019,0,0.001
373041,0,0.000
373047,0,0.021
373055,0,0.006
373063,0,0.004
373065,0,0.011
373084,0,0.010
373104,0,0.010
373127,0,0.003
373178,0,0.022
373182,0,0.013
373209,0,0.010
373217,0,0.098
373248,0,0.106
373252,1,0.888
373295,0,0.004
373301,0,0.031
373326,0,0.097
373340,1,0.514
373341,0,0.001
373358,0,0.002
373379,0,0.092
373406,0,0.056
373473,0,0.000
373484,1,0.853
373508,1,0.501
373568,0,0.021
373581,0,0.164
373624,1,0.559
373687,0,0.054
373727,0,0.000
373734,0,0.002
373748,1,0.764
373778,0,0.135
373791,0,0.005
373797,0,0.017
373805,0,0.139
373825,0,0.170
373833,0,0.489
373842,0,0.007
373853,1,0.836
373878,0,0.055
373888,0,0.026
373925,0,0.420
373949,0,0.004
373952,0,0.198
373966,0,0.335
373968,0,0.060
373969,1,0.838
374052,0,0.347
374065,0,0.028
374070,0,0.003
374071,0,0.005
374085,0,0.017
374089,0,0.042
374094,0,0.002
374120,1,0.663
374172,0,0.000
374197,0,0.000
374200,0,0.340
374204,0,0.000
374209,0,0.001
374215,0,0.002
374291,0,0.015
374296,0,0.000
374302,0,0.015
374324,0,0.001
374359,0,0.000
374371,0,0.008
374380,0,0.030
374385,0,0.008
374404,0,0.002
374418,1,0.991
374421,0,0.000
374423,0,0.092
374432,1,0.716
374444,0,0.002
374460,0,0.002
374468,0,0.103
374469,1,0.638
374479,0,0.003
374488,0,0.073
374578,0,0.019
374635,0,0.403
374664,0,0.019
374675,0,0.000
374703,0,0.017
374708,0,0.102
374718,0,0.450
374727,0,0.000
374735,0,0.032
374774,1,0.763
374793,0,0.101
374801,0,0.009
374809,0,0.106
374824,0,0.022
374848,0,0.074
374866,0,0.116
374878,0,0.002
374944,0,0.000
374958,0,0.032
374994,1,0.999
374999,0,0.004
375021,0,0.007
375026,0,0.003
375044,0,0.002
375075,0,0.469
375105,0,0.138
375106,0,0.201
375111,1,0.855
375143,0,0.048
375147,1,0.727
375165,0,0.001
375168,0,0.014
375225,0,0.007
375237,0,0.010
375269,0,0.007
375306,0,0.001
375345,0,0.000
375369,0,0.035
375373,0,0.024
375459,0,0.004
375516,0,0.016
375521,1,0.838
375570,1,0.871
375575,1,0.761
375591,0,0.002
375603,0,0.415
375691,0,0.000
375694,0,0.180
375733,0,0.020
375736,0,0.000
375790,0,0.001
375806,1,0.987
375825,0,0.003
375851,0,0.045
375876,1,0.661
375893,0,0.192
375909,1,0.699
375934,0,0.028
375945,0,0.004
376043,0,0.274
376070,1,0.654
376086,0,0.048
376091,0,0.087
376094,0,0.001
376106,0,0.017
376110,0,0.043
376122,0,0.029
376130,0,0.002
376201,0,0.004
376243,0,0.097
376256,0,0.006
376275,0,0.006
376283,1,0.539
376307,0,0.000
376319,0,0.010
376323,0,0.025
376339,0,0.353
376350,0,0.000
376357,0,0.010
376378,0,0.146
376419,0,0.005
376479,0,0.002
376493,0,0.000
376508,0,0.074
376514,0,0.001
376540,1,0.502
376571,0,0.008
376582,0,0.001
376585,0,0.003
376595,1,0.979
376622,0,0.072
376623,0,0.002
376628,0,0.000
376631,0,0.004
376659,0,0.000
376683,0,0.002
376692,0,0.008
376702,0,0.000
376718,0,0.000
376764,0,0.006
376778,0,0.003
376786,1,0.998
376789,1,0.677
376795,1,0.913
376807,1,0.692
376874,0,0.014
376881,0,0.006
376909,0,0.259
376914,0,0.000
376934,0,0.082
376942,0,0.054
376962,0,0.002
376977,0,0.000
376986,0,0.006
376987,0,0.077
376992,0,0.393
377009,0,0.000
377022,0,0.002
377042,0,0.035
377052,0,0.003
377067,0,0.019
377082,0,0.255
377142,0,0.013
377165,0,0.039
377167,0,0.003
377193,0,0.011
377201,0,0.000
377210,0,0.025
377214,0,0.001
377243,0,0.011
377247,0,0.028
377278,0,0.173
377291,0,0.145
377307,0,0.240
377312,0,0.015
377320,0,0.037
377324,0,0.001
377328,0,0.019
377344,0,0.108
377345,0,0.061
377363,0,0.007
377381,0,0.000
377412,0,0.005
377418,0,0.068
377456,0,0.000
377475,0,0.166
377487,0,0.186
377509,0,0.266
377515,0,0.117
377540,0,0.127
377562,0,0.003
377571,0,0.000
377594,0,0.014
377598,0,0.001
377605,1,0.943
377606,0,0.008
377614,0,0.065
377623,0,0.001
377654,0,0.062
377657,0,0.001
377674,0,0.012
377676,0,0.055
377706,1,0.953
377711,1,0.759
377718,0,0.002
377720,0,0.002
377762,0,0.000
377770,0,0.498
377771,0,0.001
377785,0,0.001
377802,0,0.155
377819,0,0.042
377823,0,0.000
377828,0,0.444
377852,0,0.001
377861,0,0.002
377867,0,0.000
377898,0,0.023
377928,0,0.009
377943,0,0.010
377954,1,0.990
377975,0,0.124
377976,0,0.000
377979,0,0.000
377983,0,0.034
377984,0,0.000
377990,1,0.972
378038,0,0.134
378052,0,0.003
378057,0,0.000
378072,0,0.000
378096,0,0.014
378107,0,0.000
378115,0,0.024
378117,1,0.971
378131,0,0.012
378158,0,0.011
378163,0,0.001
378169,0,0.000
378174,0,0.058
378182,0,0.002
378184,0,0.032
378188,0,0.001
378193,0,0.007
378217,0,0.003
378218,1,0.992
378220,0,0.001
378222,0,0.000
378250,0,0.003
378285,0,0.001
378286,0,0.025
378291,0,0.002
378299,0,0.001
378301,0,0.008
378317,0,0.010
378326,0,0.002
378341,0,0.010
378380,0,0.000
378386,0,0.000
378393,0,0.004
378394,0,0.000
378432,0,0.079
378433,0,0.004
378442,0,0.001
378480,0,0.001
378521,0,0.003
378523,0,0.169
378530,0,0.004
378541,0,0.151
378556,0,0.078
378573,0,0.000
378604,0,0.000
378619,0,0.006
378631,0,0.000
378633,0,0.183
378642,0,0.005
378646,0,0.417
378671,0,0.000
378680,0,0.018
378689,0,0.000
378712,0,0.041
378719,0,0.000
378730,0,0.006
378738,0,0.270
378749,0,0.057
378756,0,0.000
378787,0,0.000
378808,0,0.000
378811,0,0.028
378826,0,0.000
378852,0,0.147
378883,0,0.044
378898,0,0.004
378902,0,0.003
378915,0,0.006
378921,0,0.002
378939,0,0.382
378942,0,0.003
378948,0,0.027
378968,0,0.000
378971,0,0.002
378993,0,0.038
379008,0,0.066
379016,0,0.000
379019,1,0.536
379029,0,0.001
379037,0,0.000
379050,0,0.000
379057,0,0.017
379065,0,0.012
379076,0,0.240
379093,0,0.009
379098,0,0.002
379107,0,0.008
379117,0,0.008
379126,0,0.006
379129,0,0.017
379146,0,0.010
379180,0,0.000
379184,0,0.002
379191,0,0.000
379203,0,0.002
379214,0,0.002
379237,0,0.001
379240,0,0.001
379255,0,0.030
379269,0,0.186
379272,0,0.044
379277,1,0.771
379305,0,0.004
379306,0,0.003
379315,0,0.056
379318,0,0.422
379331,0,0.000
379343,0,0.000
379353,0,0.002
379361,0,0.002
379376,0,0.348
379383,0,0.044
379405,0,0.013
379412,0,0.000
379422,0,0.004
379428,0,0.036
379429,0,0.008
379462,0,0.500
379482,0,0.000
379531,0,0.006
379538,0,0.001
379551,0,0.009
379590,0,0.064
379597,0,0.001
379612,0,0.001
379642,0,0.000
379696,1,0.600
379701,0,0.000
379712,0,0.261
379824,0,0.000
379853,0,0.001
379891,0,0.001
379947,0,0.005
379949,0,0.000
379964,0,0.000
379999,0,0.001
380005,0,0.020
380014,0,0.000
380023,0,0.117
380039,0,0.000
380047,0,0.001
380049,0,0.001
380064,0,0.000
380065,0,0.212
380070,0,0.012
380082,1,0.804
380088,0,0.001
380098,0,0.006
380118,0,0.000
380132,0,0.017
380144,0,0.006
380172,0,0.004
380182,0,0.000
380193,0,0.002
380208,0,0.000
380209,0,0.003
380214,0,0.154
380216,0,0.000
380218,0,0.000
380227,0,0.165
380233,0,0.221
380238,0,0.001
380248,0,0.003
380291,0,0.000
380293,0,0.000
380294,0,0.000
380297,0,0.280
380305,0,0.000
380326,1,0.510
380337,1,0.869
380348,0,0.001
380353,0,0.084
380356,0,0.098
380399,0,0.028
380418,0,0.001
380422,0,0.001
380478,0,0.490
380501,0,0.002
380506,0,0.120
380562,0,0.007
380566,0,0.021
380570,0,0.058
380596,0,0.027
380600,0,0.017
380613,0,0.003
380621,0,0.165
380671,0,0.001
380672,1,0.676
380707,0,0.000
380708,0,0.014
380730,0,0.000
380741,0,0.020
380746,0,0.009
380753,0,0.040
380762,0,0.004
380780,0,0.000
380825,0,0.187
380835,0,0.035
380837,0,0.008
380842,0,0.000
380843,0,0.001
380844,0,0.005
380863,0,0.000
380865,0,0.037
380886,0,0.017
380893,0,0.077
380898,0,0.137
380901,0,0.166
380904,0,0.000
380933,0,0.008
380962,0,0.459
380963,0,0.063
380970,0,0.023
381042,0,0.032
381043,0,0.124
381076,0,0.000
381081,0,0.000
381097,0,0.013
381107,0,0.003
381118,0,0.010
381122,0,0.005
381128,0,0.000
381135,0,0.014
381156,0,0.001
381159,0,0.306
381165,0,0.053
381166,0,0.004
381174,0,0.469
381177,0,0.000
381190,0,0.004
381193,0,0.012
381227,0,0.127
381234,0,0.003
381238,0,0.016
381252,0,0.013
381255,0,0.004
381268,0,0.025
381274,0,0.004
381296,0,0.000
381318,0,0.008
381338,0,0.057
381341,0,0.000
381349,0,0.166
381368,0,0.027
381407,0,0.010
381427,0,0.002
381433,0,0.000
381457,1,0.566
381458,0,0.371
381462,0,0.018
381474,0,0.399
381493,0,0.220
381510,0,0.027
381582,0,0.018
381590,0,0.018
381602,0,0.002
381619,0,0.022
381627,0,0.021
381638,1,0.519
381642,0,0.001
381665,0,0.001
381672,0,0.000
381688,0,0.006
381705,0,0.001
381717,0,0.024
381746,0,0.000
381778,0,0.001
381813,0,0.001
381822,0,0.001
381834,0,0.047
381842,0,0.021
381851,0,0.400
381882,0,0.229
381883,0,0.274
381901,0,0.099
381904,0,0.004
381918,0,0.002
381925,1,0.503
381926,1,0.987
381935,0,0.002
381963,0,0.009
381965,0,0.244
381969,0,0.333
381977,0,0.049
382009,0,0.002
382015,0,0.111
382022,0,0.061
382055,1,0.978
382108,0,0.020
382111,0,0.017
382131,0,0.000
382144,0,0.327
382183,0,0.001
382187,0,0.060
382189,0,0.000
382202,0,0.000
382222,0,0.022
382235,0,0.004
382283,0,0.000
382303,0,0.000
382307,0,0.002
382356,0,0.000
382357,0,0.123
382400,0,0.005
382423,0,0.008
382437,0,0.000
382448,0,0.041
382466,0,0.008
382482,0,0.000
382487,0,0.006
382490,0,0.274
382515,0,0.000
382539,0,0.157
382543,0,0.000
382570,0,0.001
382582,0,0.009
382609,0,0.004
382651,1,0.580
382667,0,0.014
382684,0,0.270
382691,0,0.373
382700,0,0.000
382705,0,0.001
382709,0,0.012
382724,1,0.891
382729,0,0.007
382778,0,0.021
382781,0,0.013
382819,1,0.771
382834,0,0.001
382856,0,0.000
382870,0,0.356
382874,0,0.003
382890,0,0.002
382891,0,0.001
382906,0,0.025
382914,0,0.066
382931,0,0.001
382934,0,0.001
382955,0,0.041
383041,0,0.006
383058,0,0.018
383097,1,0.599
383107,0,0.074
383114,0,0.054
383227,0,0.001
383231,0,0.424
383241,0,0.111
383288,0,0.000
383307,0,0.010
383316,0,0.001
383342,0,0.373
383369,0,0.252
383374,0,0.000
383420,0,0.000
383424,1,0.622
383452,0,0.007
383471,0,0.054
383475,0,0.006
383484,0,0.003
383488,0,0.042
383491,0,0.009
383503,0,0.000
383505,0,0.001
383506,0,0.001
383525,0,0.021
383532,0,0.000
383568,0,0.027
383579,0,0.017
383624,0,0.008
383682,0,0.085
383695,0,0.001
383712,0,0.003
383740,0,0.009
383757,0,0.007
383764,0,0.000
383774,0,0.073
383782,0,0.003
383794,0,0.001
383831,0,0.092
383846,1,0.518
383866,0,0.034
383874,0,0.233
383886,0,0.096
383904,0,0.003
383917,0,0.070
383965,0,0.019
383968,0,0.002
383969,0,0.003
384022,0,0.001
384076,0,0.021
384104,0,0.032
384122,0,0.000
384123,0,0.011
384140,0,0.000
384191,0,0.001
384219,0,0.002
384231,0,0.001
384253,0,0.011
384261,0,0.000
384273,0,0.000
384290,0,0.001
384308,0,0.005
384318,0,0.046
384329,0,0.042
384346,0,0.002
384354,0,0.002
384380,0,0.005
384391,0,0.001
384394,0,0.000
384403,0,0.001
384466,0,0.002
384485,0,0.002
384489,0,0.000
384490,0,0.143
384498,0,0.049
384502,0,0.129
384517,0,0.123
384540,0,0.127
384554,1,0.767
384574,0,0.042
384575,0,0.145
384578,0,0.001
384619,0,0.003
384642,1,0.688
384649,0,0.000
384652,0,0.079
384670,1,0.968
384671,0,0.288
384685,0,0.000
384741,0,0.004
384760,0,0.047
384763,0,0.005
384795,0,0.191
384815,0,0.161
384818,0,0.001
384822,0,0.000
384827,0,0.000
384828,0,0.009
384849,0,0.002
384854,0,0.122
384882,0,0.000
384885,0,0.000
384928,0,0.059
384940,0,0.002
384969,0,0.000
384983,1,0.518
384992,0,0.188
385000,0,0.006
385039,0,0.000
385075,0,0.003
385083,0,0.001
385090,0,0.002
385099,0,0.304
385148,0,0.006
385171,0,0.000
385175,1,0.751
385181,0,0.002
385199,0,0.007
385253,0,0.291
385265,0,0.000
385290,0,0.001
385306,0,0.021
385313,0,0.027
385341,0,0.009
385361,0,0.000
385366,0,0.000
385369,0,0.001
385382,0,0.001
385411,0,0.052
385421,0,0.053
385443,0,0.000
385454,0,0.004
385496,0,0.230
385497,0,0.159
385514,0,0.006
385519,0,0.192
385529,0,0.043
385581,0,0.002
385626,0,0.079
385629,0,0.023
385637,0,0.331
385658,0,0.312
385664,0,0.003
385669,0,0.011
385678,0,0.002
385683,1,0.712
385684,0,0.255
385723,0,0.050
385726,0,0.004
385727,0,0.000
385730,1,0.892
385736,0,0.001
385773,0,0.000
385793,0,0.005
385819,0,0.018
385827,1,0.999
385869,0,0.095
385873,0,0.256
385882,0,0.003
385917,0,0.023
385924,0,0.001
385933,0,0.100
385970,0,0.117
386002,1,0.538
386012,0,0.197
386040,0,0.003
386042,0,0.113
386052,1,0.847
386088,0,0.000
386131,0,0.004
386148,1,0.551
386175,1,0.928
386207,0,0.040
386212,0,0.001
386258,0,0.077
386270,0,0.024
386332,1,0.500
386339,0,0.016
386412,0,0.000
386444,0,0.011
386447,0,0.006
386453,0,0.049
386484,0,0.130
386496,0,0.095
386503,0,0.013
386544,1,0.879
386555,0,0.347
386561,0,0.383
386564,0,0.001
386575,1,0.658
386583,0,0.005
386585,0,0.001
386634,0,0.231
386662,0,0.366
386721,0,0.107
386723,1,0.604
386767,1,0.506
386790,0,0.405
386792,0,0.004
386820,0,0.002
386840,0,0.002
386850,0,0.001
386860,0,0.111
386883,0,0.000
386941,1,0.649
387001,0,0.000
387013,0,0.003
387056,0,0.004
387098,0,0.209
387139,0,0.004
387171,0,0.010
387220,0,0.000
387241,0,0.006
387258,0,0.000
387260,0,0.000
387276,0,0.084
387282,0,0.017
387314,0,0.282
387320,0,0.011
387321,0,0.001
387326,0,0.006
387327,0,0.001
387334,0,0.000
387357,0,0.002
387368,0,0.001
387390,0,0.011
387393,0,0.001
387425,0,0.000
387435,1,0.648
387439,0,0.021
387441,1,0.949
387452,0,0.000
387454,0,0.391
387471,0,0.000
387472,1,0.562
387488,0,0.075
387491,0,0.148
387525,0,0.148
387538,0,0.055
387545,0,0.195
387578,0,0.000
387583,0,0.000
387619,0,0.000
387641,0,0.001
387644,0,0.039
387689,0,0.051
387703,0,0.005
387704,0,0.003
387749,0,0.001
387752,0,0.106
387819,0,0.016
387827,0,0.032
387832,0,0.002
387846,0,0.005
387850,0,0.057
387872,0,0.000
387882,0,0.089
387907,0,0.000
387926,0,0.053
387968,0,0.009
387977,1,0.932
388036,1,0.511
388049,0,0.000
388053,0,0.142
388065,0,0.035
388079,0,0.230
388080,0,0.405
388081,0,0.050
388098,0,0.027
388105,0,0.004
388122,0,0.000
388135,0,0.004
388156,0,0.000
388164,0,0.017
388183,0,0.011
388238,1,0.765
388241,0,0.273
388252,0,0.001
388274,1,0.567
388282,0,0.114
388330,1,0.919
388336,0,0.172
388354,0,0.000
388365,0,0.001
388368,0,0.002
388393,0,0.000
388434,0,0.001
388444,0,0.027
388489,0,0.000
388511,0,0.001
388513,0,0.000
388535,0,0.001
388558,0,0.042
388565,0,0.012
388603,0,0.150
388611,0,0.001
388682,0,0.122
388695,0,0.003
388699,0,0.188
388706,0,0.029
388715,0,0.016
388722,0,0.106
388727,0,0.162
388738,0,0.000
388783,0,0.111
388824,0,0.119
388851,0,0.004
388852,0,0.020
388875,0,0.000
388880,0,0.001
388891,0,0.001
388905,0,0.002
388935,0,0.001
389072,0,0.002
389099,0,0.080
389128,0,0.084
389146,0,0.000
389170,0,0.129
389175,0,0.006
389177,0,0.000
389196,0,0.014
389210,1,0.810
389238,1,0.834
389251,0,0.000
389328,0,0.056
389335,0,0.056
389350,0,0.242
389354,0,0.152
389373,0,0.005
389400,0,0.084
389415,0,0.003
389416,0,0.005
389432,0,0.002
389468,0,0.018
389518,0,0.001
389520,0,0.046
389572,0,0.003
389629,0,0.008
389650,0,0.004
389667,0,0.054
389693,0,0.007
389695,0,0.001
389698,0,0.014
389737,0,0.004
389786,0,0.005
389822,0,0.000
389841,0,0.091
389866,1,0.994
389874,0,0.000
389876,1,0.972
389925,0,0.004
389942,0,0.022
389964,0,0.001
389985,1,0.730
389988,0,0.000
390013,0,0.004
390026,0,0.475
390027,1,0.876
390046,0,0.003
390066,0,0.490
390077,0,0.023
390105,0,0.068
390313,0,0.006
390355,0,0.049
390359,0,0.452
390411,0,0.000
390439,0,0.002
390479,0,0.039
390484,0,0.000
390496,1,0.841
390506,0,0.002
390579,0,0.000
390619,0,0.241
390642,1,0.799
390647,1,0.876
390671,0,0.058
390673,0,0.000
390678,0,0.001
390682,1,0.987
390688,0,0.403
390713,0,0.000
390725,0,0.001
390731,0,0.021
390751,0,0.002
390775,0,0.160
390780,0,0.419
390792,1,0.962
390824,1,0.962
390854,0,0.000
390857,0,0.001
390858,0,0.002
390874,0,0.464
390883,0,0.004
390884,0,0.054
390905,0,0.001
390911,1,0.669
390915,0,0.191
390929,0,0.002
390957,0,0.010
390964,0,0.068
390970,0,0.012
390989,0,0.001
390995,0,0.000
391019,0,0.013
391038,0,0.002
391040,0,0.173
391044,0,0.005
391059,1,0.857
391061,0,0.020
391079,0,0.003
391104,0,0.069
391132,0,0.008
391237,0,0.001
391254,0,0.445
391265,0,0.011
391380,0,0.434
391406,0,0.048
391408,0,0.001
391429,0,0.000
391500,1,0.515
391507,0,0.262
391508,0,0.002
391510,0,0.188
391517,0,0.000
391522,0,0.009
391551,0,0.001
391574,0,0.000
391612,0,0.048
391627,0,0.011
391675,0,0.169
391687,1,0.995
391698,1,0.657
391729,0,0.019
391737,0,0.483
391752,0,0.286
391779,0,0.143
391781,0,0.036
391785,0,0.000
391791,0,0.000
391842,0,0.001
391853,0,0.002
391872,0,0.000
391891,0,0.055
391904,0,0.003
391909,0,0.000
391932,0,0.016
391940,0,0.001
391945,0,0.001
391964,0,0.006
391984,0,0.013
392022,0,0.010
392026,0,0.002
392038,0,0.064
392063,0,0.037
392084,0,0.025
392090,0,0.015
392200,0,0.002
392217,0,0.015
392223,0,0.000
392273,0,0.017
392297,0,0.004
392319,0,0.394
392327,0,0.000
392361,0,0.005
392364,0,0.001
392366,1,0.794
392393,1,0.963
392396,1,0.811
392410,0,0.129
392441,0,0.000
392467,0,0.050
392532,0,0.000
392537,0,0.012
392557,0,0.006
392573,0,0.206
392588,0,0.037
392594,0,0.000
392609,1,0.795
392622,0,0.003
392638,0,0.011
392640,0,0.040
392654,0,0.000
392670,0,0.138
392724,0,0.006
392727,0,0.387
392762,0,0.001
392789,0,0.017
392821,0,0.000
392830,1,0.757
392831,0,0.009
392841,0,0.017
392868,0,0.004
392875,1,0.545
392900,1,0.693
392903,0,0.019
392910,0,0.004
392923,1,0.547
392991,0,0.060
393008,1,0.820
393011,1,0.588
393041,0,0.001
393083,0,0.030
393088,0,0.036
393110,0,0.148
393119,0,0.011
393124,0,0.000
393125,0,0.127
393173,0,0.066
393185,0,0.329
393203,0,0.016
393247,0,0.002
393261,0,0.230
393269,0,0.002
393305,0,0.004
393324,0,0.004
393337,0,0.014
393350,0,0.040
393351,0,0.000
393376,0,0.000
393392,0,0.177
393395,0,0.173
393403,0,0.021
393408,1,0.760
393478,0,0.000
393480,1,0.639
393489,0,0.029
393544,0,0.121
393553,0,0.002
393589,0,0.481
393608,0,0.001
393651,1,0.958
393652,0,0.000
393745,0,0.009
393775,0,0.048
393783,0,0.057
393789,0,0.000
393810,0,0.000
393827,0,0.006
393838,0,0.005
393842,1,0.568
393847,0,0.022
393899,0,0.074
393922,0,0.127
393960,0,0.050
393972,0,0.000
393979,0,0.000
393988,0,0.012
393997,1,0.945
393998,1,0.691
394013,0,0.003
394083,1,0.584
394127,0,0.138
394141,0,0.001
394160,0,0.000
394238,0,0.117
394239,0,0.002
394261,0,0.000
394272,0,0.004
394320,0,0.012
394387,0,0.022
394388,0,0.006
394399,0,0.002
394417,0,0.002
394418,0,0.076
394426,0,0.012
394469,0,0.002
394483,0,0.128
394503,0,0.035
394511,0,0.289
394516,0,0.002
394531,0,0.013
394563,1,0.550
394566,0,0.135
394596,1,0.621
394612,0,0.180
394632,0,0.072
394676,0,0.001
394689,0,0.039
394707,0,0.012
394709,0,0.000
394750,0,0.000
394757,1,0.549
394822,0,0.000
394829,0,0.004
394831,0,0.005
394833,0,0.003
394885,0,0.380
394895,0,0.004
394927,0,0.003
394976,0,0.007
394984,0,0.002
394988,0,0.000
395019,0,0.030
395033,0,0.001
395085,0,0.090
395091,1,0.524
395116,0,0.000
395125,0,0.017
395169,0,0.003
395285,0,0.030
395289,0,0.016
395473,0,0.000
395497,0,0.000
395514,0,0.221
395536,0,0.035
395575,0,0.071
395578,0,0.000
395612,0,0.000
395617,0,0.000
395664,0,0.002
395684,0,0.015
395685,0,0.018
395692,0,0.000
395701,0,0.005
395722,0,0.023
395746,0,0.027
395765,0,0.001
395769,1,0.688
395772,0,0.000
395805,0,0.006
395832,0,0.003
395855,0,0.005
395908,1,0.630
395923,0,0.041
395981,0,0.159
395997,0,0.075
396009,0,0.009
396016,0,0.247
396030,0,0.003
396075,0,0.066
396096,0,0.001
396161,0,0.001
396175,0,0.001
396185,0,0.215
396193,0,0.049
396207,1,0.862
396221,0,0.125
396234,0,0.013
396240,0,0.000
396261,0,0.090
396284,0,0.043
396290,0,0.001
396304,0,0.046
396307,0,0.019
396320,0,0.018
396330,0,0.026
396346,0,0.020
396353,0,0.159
396371,0,0.009
